position_id,source,name,keyword,variants,alive_variants,max_local_quantity
xwines:03714,xwines,Prophecy,prophecy,prophecy,prophecy:181,181
xwines:03724,xwines,Laroque,laroque,laroque,laroque:225,225
xwines:03737,xwines,Domaine Fourrier,domaine-fourrier,domaine-fourrier|fourrier,fourrier:2,2
xwines:03770,xwines,Domaine de Villeneuve,domaine-de-villeneuve,domaine-de-villeneuve|de-villeneuve,de-villeneuve:11,11
xwines:03772,xwines,Laporte,laporte,laporte,laporte:33,33
xwines:03797,xwines,Raveneau,raveneau,raveneau,raveneau:1,1
xwines:03820,xwines,Haussmann,haussmann,haussmann,haussmann:5,5
xwines:03867,xwines,Château de La Maltroye,chateau-de-la-maltroye,chateau-de-la-maltroye,chateau-de-la-maltroye:1,1
xwines:03868,xwines,Jeanmaire,jeanmaire,jeanmaire,jeanmaire:1,1
xwines:03914,xwines,Expert Club,expert-club,expert-club,expert-club:1,1
xwines:03968,xwines,Minimi,minimi,minimi,minimi:20,20
xwines:03974,xwines,Domaine du Colombier,domaine-du-colombier,domaine-du-colombier|du-colombier,du-colombier:1,1
xwines:03997,xwines,Domaine Sorin,domaine-sorin,domaine-sorin|sorin,sorin:34,34
xwines:04001,xwines,Charmant,charmant,charmant,charmant:15,15
xwines:04015,xwines,Château Picard,chateau-picard,chateau-picard,chateau-picard:1,1
xwines:04030,xwines,Maison Henri Boillot,maison-henri-boillot,maison-henri-boillot|henri-boillot,henri-boillot:1,1
xwines:04036,xwines,Le Dome,le-dome,le-dome,le-dome:1,1
xwines:04045,xwines,Grand Bateau,grand-bateau,grand-bateau,grand-bateau:1,1
xwines:04057,xwines,Jean Bouchard,jean-bouchard,jean-bouchard,jean-bouchard:1,1
xwines:04067,xwines,Pfaffenheim,pfaffenheim,pfaffenheim,pfaffenheim:1,1
xwines:04070,xwines,Beau-Rivage,beau-rivage,beau-rivage,beau-rivage:1,1
xwines:04073,xwines,Saint-Hilaire,saint-hilaire,saint-hilaire,saint-hilaire:19,19
xwines:04078,xwines,Yes Way,yes-way,yes-way,yes-way:1,1
xwines:04108,xwines,Shatter,shatter,shatter,shatter:22,22
xwines:04112,xwines,Domaine Hamelin,domaine-hamelin,domaine-hamelin|hamelin,hamelin:5,5
xwines:04113,xwines,Charles Lafitte,charles-lafitte,charles-lafitte,charles-lafitte:1,1
xwines:04123,xwines,Domaine Michel,domaine-michel,domaine-michel|michel,michel:533,533
xwines:04129,xwines,La Terrasse,la-terrasse,la-terrasse,la-terrasse:22,22
xwines:04160,xwines,Coursodon,coursodon,coursodon,coursodon:1,1
xwines:04170,xwines,Geoffroy,geoffroy,geoffroy,geoffroy:4,4
xwines:04178,xwines,Partager,partager,partager,partager:43,43
xwines:04181,xwines,Dulong,dulong,dulong,dulong:1,1
xwines:04210,xwines,Rigal,rigal,rigal,rigal:1,1
xwines:04218,xwines,Domaine Rapet,domaine-rapet,domaine-rapet|rapet,rapet:1,1
xwines:04240,xwines,Bonnaire,bonnaire,bonnaire,bonnaire:1,1
xwines:04248,xwines,Champs de Provence,champs-de-provence,champs-de-provence,champs-de-provence:1,1
xwines:04255,xwines,La Presidente,la-presidente,la-presidente,la-presidente:21,21
xwines:04257,xwines,La Châsse,la-chasse,la-chasse,la-chasse:24,24
xwines:04286,xwines,Aegerter,aegerter,aegerter,aegerter:5,5
xwines:04294,xwines,Le Fou,le-fou,le-fou,le-fou:9,9
xwines:04297,xwines,Domaine Lebrun,domaine-lebrun,domaine-lebrun|lebrun,lebrun:25,25
xwines:04305,xwines,Domaine Lafond,domaine-lafond,domaine-lafond|lafond,lafond:3,3
xwines:04350,xwines,Le Pin,le-pin,le-pin,le-pin:2,2
xwines:04369,xwines,Dune (Caveau Les Sablons),dune,dune,dune:950,950
xwines:04399,xwines,Domaine Gueguen,domaine-gueguen,domaine-gueguen|gueguen,gueguen:1,1
xwines:04434,xwines,Maison Olivier,maison-olivier,maison-olivier|olivier,olivier:151,151
xwines:04457,xwines,Kriter,kriter,kriter,kriter:1,1
xwines:04466,xwines,De Sousa,de-sousa,de-sousa,de-sousa:15,15
xwines:04493,xwines,Domaine du Cheval Blanc,domaine-du-cheval-blanc,domaine-du-cheval-blanc|du-cheval-blanc,du-cheval-blanc:1,1
xwines:04503,xwines,Château de Bellevue,chateau-de-bellevue,chateau-de-bellevue,chateau-de-bellevue:1,1
xwines:04530,xwines,Domaine Salmon,domaine-salmon,domaine-salmon|salmon,salmon:725,725
xwines:04539,xwines,Saint-Damien,saint-damien,saint-damien,saint-damien:1,1
xwines:04551,xwines,Bad Boy (Mauvais Garçon),bad-boy,bad-boy,bad-boy:41,41
xwines:04552,xwines,French Blue,french-blue,french-blue,french-blue:5,5
xwines:04561,xwines,Besson,besson,besson,besson:40,40
xwines:04570,xwines,Piscine,piscine,piscine,piscine:113,113
xwines:04599,xwines,Domaine Garon,domaine-garon,domaine-garon|garon,garon:6,6
xwines:04615,xwines,Lallier,lallier,lallier,lallier:3,3
xwines:04647,xwines,Domaine Durand (Eric & Joël),domaine-durand,domaine-durand|durand,durand:13,13
xwines:04652,xwines,Clos Bellane,clos-bellane,clos-bellane,clos-bellane:1,1
xwines:04664,xwines,Domaine Valette,domaine-valette,domaine-valette|valette,valette:5,5
xwines:04671,xwines,Domaine Courbis,domaine-courbis,domaine-courbis|courbis,courbis:2,2
xwines:04690,xwines,Domaine Philippe Gilbert,domaine-philippe-gilbert,domaine-philippe-gilbert|philippe-gilbert,philippe-gilbert:4,4
xwines:04717,xwines,Emotion,emotion,emotion,emotion:106,106
xwines:04742,xwines,Demon Noir,demon-noir,demon-noir,demon-noir:1,1
xwines:04749,xwines,La Forge Estate,la-forge-estate,la-forge-estate|la-forge,la-forge:3,3
xwines:04763,xwines,Les Volets,les-volets,les-volets,les-volets:4,4
xwines:04771,xwines,Collet,collet,collet,collet:13,13
xwines:04778,xwines,Château de Montfort,chateau-de-montfort,chateau-de-montfort,chateau-de-montfort:1,1
xwines:04789,xwines,Château du Galoupet,chateau-du-galoupet,chateau-du-galoupet,chateau-du-galoupet:1,1
xwines:04791,xwines,Savart,savart,savart,savart:1,1
xwines:04796,xwines,ASDA,asda,asda,asda:98,98
xwines:04797,xwines,Domaine Le Colombier,domaine-le-colombier,domaine-le-colombier|le-colombier,le-colombier:2,2
xwines:04807,xwines,Domaine Chatelain,domaine-chatelain,domaine-chatelain|chatelain,chatelain:5,5
xwines:04856,xwines,La Patrie,la-patrie,la-patrie,la-patrie:1,1
xwines:04864,xwines,Artea,artea,artea,artea:1,1
xwines:04917,xwines,Monastier,monastier,monastier,monastier:3,3
xwines:04924,xwines,Hospices de Beaune,hospices-de-beaune,hospices-de-beaune,hospices-de-beaune:2,2
xwines:04934,xwines,Clairmont,clairmont,clairmont,clairmont:3,3
xwines:04978,xwines,De Mont,de-mont,de-mont,de-mont:4,4
xwines:04989,xwines,Domaine Giraud,domaine-giraud,domaine-giraud|giraud,giraud:6,6
xwines:04990,xwines,Mègaphone,megaphone,megaphone,megaphone:5,5
xwines:05053,xwines,La Manufacture,la-manufacture,la-manufacture,la-manufacture:2,2
xwines:05056,xwines,Domaine Martin,domaine-martin,domaine-martin|martin,martin:2237,2237
xwines:05065,xwines,Domaine Pinson,domaine-pinson,domaine-pinson|pinson,pinson:4,4
xwines:05071,xwines,Pierre Jean,pierre-jean,pierre-jean,pierre-jean:7,7
xwines:05105,xwines,Nadau,nadau,nadau,nadau:1,1
xwines:05152,xwines,Antech,antech,antech,antech:1,1
xwines:05172,xwines,Domaine Trintignant,domaine-trintignant,domaine-trintignant|trintignant,trintignant:17,17
xwines:05181,xwines,The Seeker,the-seeker,the-seeker|seeker,the-seeker:11|seeker:85,85
xwines:05187,xwines,Marchandise,marchandise,marchandise,marchandise:4,4
xwines:05244,xwines,Domaine de l'Abbaye,domaine-de-labbaye,domaine-de-labbaye|de-labbaye,de-labbaye:3,3
xwines:05247,xwines,Mosse,mosse,mosse,mosse:35,35
xwines:05274,xwines,Domaine la Bohème,domaine-la-boheme,domaine-la-boheme|la-boheme,la-boheme:4,4
xwines:05296,xwines,Helfrich,helfrich,helfrich,helfrich:1,1
xwines:05424,xwines,Rare Vineyards,rare-vineyards,rare-vineyards|rare,rare:2513,2513
xwines:05433,xwines,Pertois-Moriset,pertois-moriset,pertois-moriset,pertois-moriset:1,1
xwines:05451,xwines,Louis Sipp,louis-sipp,louis-sipp,louis-sipp:2,2
xwines:05472,xwines,Belleville,belleville,belleville,belleville:48,48
xwines:05494,xwines,Gaspard,gaspard,gaspard,gaspard:28,28
xwines:05506,xwines,Suenen,suenen,suenen,suenen:1,1
xwines:05530,xwines,La Garenne,la-garenne,la-garenne,la-garenne:2,2
xwines:05541,xwines,Maison Nicolas,maison-nicolas,maison-nicolas|nicolas,nicolas:418,418
xwines:05553,xwines,Domaine d'Elise,domaine-delise,domaine-delise|delise,delise:1,1
xwines:05559,xwines,Domaine Naïs,domaine-nais,domaine-nais|nais,nais:1,1
xwines:05564,xwines,Castelnau,castelnau,castelnau,castelnau:10,10
xwines:05568,xwines,Terme,terme,terme,terme:202,202
xwines:05594,xwines,Domaine Mouton,domaine-mouton,domaine-mouton|mouton,mouton:15,15
xwines:05598,xwines,Domaine Minchin,domaine-minchin,domaine-minchin|minchin,minchin:14,14
xwines:05606,xwines,Domaine du Tunnel,domaine-du-tunnel,domaine-du-tunnel|du-tunnel,du-tunnel:3,3
xwines:05619,xwines,Clavel,clavel,clavel,clavel:5,5
xwines:05648,xwines,Pannier,pannier,pannier,pannier:10,10
xwines:05649,xwines,Voiturette,voiturette,voiturette,voiturette:3,3
xwines:05670,xwines,Domaine de la Tournelle,domaine-de-la-tournelle,domaine-de-la-tournelle|de-la-tournelle,de-la-tournelle:1,1
xwines:05696,xwines,Just,just,just,just:3753,3753
xwines:05704,xwines,Domaine de la Motte,domaine-de-la-motte,domaine-de-la-motte|de-la-motte,de-la-motte:1,1
xwines:05709,xwines,Domaine Thibert,domaine-thibert,domaine-thibert|thibert,thibert:1,1
xwines:05713,xwines,Cordier,cordier,cordier,cordier:4,4
xwines:05720,xwines,Domaine Masse,domaine-masse,domaine-masse|masse,masse:39,39
xwines:05726,xwines,Domaine de Chantemerle,domaine-de-chantemerle,domaine-de-chantemerle|de-chantemerle,de-chantemerle:1,1
xwines:05746,xwines,La Taille Aux Loups,la-taille-aux-loups,la-taille-aux-loups,la-taille-aux-loups:2,2
xwines:05749,xwines,Domaine Saint-Ferréol,domaine-saint-ferreol,domaine-saint-ferreol|saint-ferreol,domaine-saint-ferreol:1|saint-ferreol:2,2
xwines:05754,xwines,Domaine Saint Amant,domaine-saint-amant,domaine-saint-amant|saint-amant,saint-amant:2,2
xwines:05779,xwines,Domaine des Rosiers,domaine-des-rosiers,domaine-des-rosiers|des-rosiers,des-rosiers:3,3
xwines:05789,xwines,Jeeper,jeeper,jeeper,jeeper:1,1
xwines:05791,xwines,Michel Laurent,michel-laurent,michel-laurent,michel-laurent:1,1
xwines:05797,xwines,1725,1725,1725,1725:19,19
xwines:05833,xwines,Sapience,sapience,sapience,sapience:1,1
xwines:05838,xwines,Pascal Clément,pascal-clement,pascal-clement,pascal-clement:1,1
xwines:05844,xwines,Cattier,cattier,cattier,cattier:1,1
xwines:05867,xwines,Domaine Le Grand Retour,domaine-le-grand-retour,domaine-le-grand-retour|le-grand-retour,le-grand-retour:6,6
xwines:05872,xwines,Merlin,merlin,merlin,merlin:148,148
xwines:05877,xwines,Domaine de la Croix,domaine-de-la-croix,domaine-de-la-croix|de-la-croix,de-la-croix:7,7
xwines:05897,xwines,Domaine du Chêne,domaine-du-chene,domaine-du-chene|du-chene,du-chene:7,7
xwines:05907,xwines,Les Oliviers,les-oliviers,les-oliviers,les-oliviers:1,1
xwines:05913,xwines,Domaine Sainte Marie,domaine-sainte-marie,domaine-sainte-marie|sainte-marie,sainte-marie:21,21
xwines:05932,xwines,Domaine Vico,domaine-vico,domaine-vico|vico,vico:39,39
xwines:05936,xwines,Château Frontenac,chateau-frontenac,chateau-frontenac,chateau-frontenac:5,5
xwines:05938,xwines,Prince Laurent,prince-laurent,prince-laurent,prince-laurent:3,3
xwines:05943,xwines,Aurelius,aurelius,aurelius,aurelius:17,17
xwines:05950,xwines,Domaine Leroy,domaine-leroy,domaine-leroy|leroy,leroy:258,258
xwines:05954,xwines,90+ Cellars,90-cellars,90-cellars|90,90:5619,5619
xwines:05955,xwines,Saint-Louis,saint-louis,saint-louis,saint-louis:76,76
xwines:05966,xwines,Domaine de Bellevue,domaine-de-bellevue,domaine-de-bellevue|de-bellevue,de-bellevue:4,4
xwines:05980,xwines,Castellane,castellane,castellane,castellane:2,2
xwines:05983,xwines,Domaine de la Ferté,domaine-de-la-ferte,domaine-de-la-ferte|de-la-ferte,de-la-ferte:1,1
xwines:06013,xwines,Castelnau,castelnau,castelnau,castelnau:10,10
xwines:06022,xwines,Domaine Dupuy de Lôme,domaine-dupuy-de-lome,domaine-dupuy-de-lome|dupuy-de-lome,dupuy-de-lome:1,1
xwines:06047,xwines,Domaine Pochon,domaine-pochon,domaine-pochon|pochon,pochon:1,1
xwines:06048,xwines,Michaud,michaud,michaud,michaud:3,3
xwines:06099,xwines,Richard Juhlin,richard-juhlin,richard-juhlin,richard-juhlin:1,1
xwines:06102,xwines,Domaine Ragot,domaine-ragot,domaine-ragot|ragot,ragot:1,1
xwines:06146,xwines,Domaine La Grange,domaine-la-grange,domaine-la-grange|la-grange,la-grange:19,19
xwines:06164,xwines,Gracia,gracia,gracia,gracia:113,113
xwines:06186,xwines,Domaine Zinck,domaine-zinck,domaine-zinck|zinck,zinck:4,4
xwines:06191,xwines,Ténèbres,tenebres,tenebres,tenebres:4,4
xwines:06196,xwines,Domaine Mandeville,domaine-mandeville,domaine-mandeville|mandeville,mandeville:24,24
xwines:06220,xwines,Tramontane,tramontane,tramontane,tramontane:2,2
xwines:06225,xwines,Domaine Tourbillon,domaine-tourbillon,domaine-tourbillon|tourbillon,tourbillon:5,5
xwines:06241,xwines,Domaine FL,domaine-fl,domaine-fl|fl,fl:3005,3005
xwines:06275,xwines,La Valette,la-valette,la-valette,la-valette:5,5
xwines:06282,xwines,Chevalier,chevalier,chevalier,chevalier:35,35
xwines:06287,xwines,Amédée,amedee,amedee,amedee:3,3
xwines:06299,xwines,Domaine Jaume,domaine-jaume,domaine-jaume|jaume,jaume:38,38
xwines:06387,xwines,Domaine de l'R,domaine-de-lr,domaine-de-lr|de-lr,de-lr:1,1
xwines:06402,xwines,Charpentier,charpentier,charpentier,charpentier:5,5
xwines:06409,xwines,Domaine Besson,domaine-besson,domaine-besson|besson,besson:40,40
xwines:06422,xwines,E. Michel,e-michel,e-michel,e-michel:1,1
xwines:06424,xwines,Parent,parent,parent,parent:670,670
xwines:06437,xwines,Domaine Bertagna,domaine-bertagna,domaine-bertagna|bertagna,bertagna:1,1
xwines:06441,xwines,Gille,gille,gille,gille:2,2
xwines:06446,xwines,Café de Paris,cafe-de-paris,cafe-de-paris,cafe-de-paris:2,2
xwines:06459,xwines,Rosé all day,rose-all-day,rose-all-day,rose-all-day:3,3
xwines:06463,xwines,Binner,binner,binner,binner:1,1
xwines:06477,xwines,Domaine de Fenouillet,domaine-de-fenouillet,domaine-de-fenouillet|de-fenouillet,de-fenouillet:2,2
xwines:06513,xwines,Domaine de Cala,domaine-de-cala,domaine-de-cala|de-cala,de-cala:2,2
xwines:06515,xwines,La Coupole,la-coupole,la-coupole,la-coupole:3,3
xwines:06549,xwines,Saint Antonin,saint-antonin,saint-antonin,saint-antonin:3,3
xwines:06553,xwines,Domaine Jacob,domaine-jacob,domaine-jacob|jacob,jacob:337,337
xwines:06567,xwines,Henri Richard,henri-richard,henri-richard,henri-richard:1,1
xwines:06599,xwines,Mont Ventoux,mont-ventoux,mont-ventoux,mont-ventoux:6,6
xwines:06610,xwines,Domaine Bellegarde,domaine-bellegarde,domaine-bellegarde|bellegarde,bellegarde:4,4
xwines:06616,xwines,Domaine de la Côte,domaine-de-la-cote,domaine-de-la-cote|de-la-cote,de-la-cote:18,18
xwines:06623,xwines,Le Chef,le-chef,le-chef,le-chef:55,55
xwines:06628,xwines,Walden,walden,walden,walden:38,38
xwines:06632,xwines,Domaine de la Punta,domaine-de-la-punta,domaine-de-la-punta|de-la-punta,de-la-punta:6,6
xwines:06634,xwines,Domaine Avéla,domaine-avela,domaine-avela|avela,avela:1,1
xwines:06637,xwines,Bonnard,bonnard,bonnard,bonnard:3,3
xwines:06645,xwines,Delhaize,delhaize,delhaize,delhaize:47,47
xwines:06648,xwines,Lillet,lillet,lillet,lillet:5,5
xwines:06681,xwines,Domaine Lejeune,domaine-lejeune,domaine-lejeune|lejeune,lejeune:9,9
xwines:06683,xwines,Domaine de l'Horizon,domaine-de-lhorizon,domaine-de-lhorizon|de-lhorizon,de-lhorizon:1,1
xwines:06762,xwines,Cavalier,cavalier,cavalier,cavalier:87,87
xwines:06812,xwines,Domaine Courtois,domaine-courtois,domaine-courtois|courtois,courtois:63,63
xwines:06849,xwines,Moltès,moltes,moltes,moltes:2,2
xwines:06851,xwines,Champagne Lombard,champagne-lombard,champagne-lombard|lombard,lombard:28,28
xwines:06867,xwines,Destination Bordeaux,destination-bordeaux,destination-bordeaux,destination-bordeaux:1,1
xwines:06875,xwines,Domaine Chevalier,domaine-chevalier,domaine-chevalier|chevalier,chevalier:35,35
xwines:06889,xwines,Sainte Rose,sainte-rose,sainte-rose,sainte-rose:1,1
xwines:06893,xwines,Crocus,crocus,crocus,crocus:34,34
xwines:06899,xwines,Ambroisie,ambroisie,ambroisie,ambroisie:1,1
xwines:06900,xwines,Domaine Bart,domaine-bart,domaine-bart|bart,domaine-bart:1|bart:83,83
xwines:06905,xwines,Bellefontaine,bellefontaine,bellefontaine,bellefontaine:4,4
xwines:06923,xwines,La Providence,la-providence,la-providence,la-providence:1,1
xwines:06931,xwines,LaRue,larue,larue,larue:14,14
xwines:06932,xwines,Domaine Tassin,domaine-tassin,domaine-tassin|tassin,tassin:2,2
xwines:06956,xwines,Domaine Chapuis,domaine-chapuis,domaine-chapuis|chapuis,chapuis:1,1
xwines:06972,xwines,Le Carré,le-carre,le-carre,le-carre:20,20
xwines:06980,xwines,Venturer,venturer,venturer,venturer:2,2
xwines:06993,xwines,Domaine Grandy,domaine-grandy,domaine-grandy|grandy,grandy:2,2
xwines:06995,xwines,Domaine St Pierre,domaine-st-pierre,domaine-st-pierre|st-pierre,st-pierre:24,24
xwines:06996,xwines,Domaine Martinelli,domaine-martinelli,domaine-martinelli|martinelli,martinelli:24,24
xwines:07033,xwines,Domaine Gallet,domaine-gallet,domaine-gallet|gallet,gallet:5,5
xwines:07036,xwines,Les Alliés,les-allies,les-allies,les-allies:2,2
xwines:07038,xwines,Château du Clos,chateau-du-clos,chateau-du-clos,chateau-du-clos:1,1
xwines:07044,xwines,Burle,burle,burle,burle:1,1
xwines:07065,xwines,Saint Louis,saint-louis,saint-louis,saint-louis:76,76
xwines:07080,xwines,CDL,cdl,cdl,cdl:281,281
xwines:07083,xwines,Les Caractères,les-caracteres,les-caracteres,les-caracteres:3,3
xwines:07088,xwines,Thorin,thorin,thorin,thorin:6,6
xwines:07099,xwines,Dubost,dubost,dubost,dubost:3,3
xwines:07105,xwines,Château de la Mulonniere,chateau-de-la-mulonniere,chateau-de-la-mulonniere,chateau-de-la-mulonniere:1,1
xwines:07108,xwines,Domaine de Robert,domaine-de-robert,domaine-de-robert|de-robert,de-robert:21,21
xwines:07111,xwines,Château Saint-Martin,chateau-saint-martin,chateau-saint-martin,chateau-saint-martin:5,5
xwines:07124,xwines,Definition,definition,definition,definition:3658,3658
xwines:07158,xwines,Domaine de La Grande Côte,domaine-de-la-grande-cote,domaine-de-la-grande-cote|de-la-grande-cote,de-la-grande-cote:1,1
xwines:07160,xwines,Les Pionniers,les-pionniers,les-pionniers,les-pionniers:2,2
xwines:07168,xwines,Caillot,caillot,caillot,caillot:1,1
xwines:07177,xwines,Domaine Sauger,domaine-sauger,domaine-sauger|sauger,sauger:1,1
xwines:07193,xwines,Maison Ventenac,maison-ventenac,maison-ventenac|ventenac,ventenac:1,1
xwines:07201,xwines,Domaine St Germain,domaine-st-germain,domaine-st-germain|st-germain,st-germain:10,10
xwines:07212,xwines,Amelia,amelia,amelia,amelia:134,134
xwines:07214,xwines,Domaine Verret,domaine-verret,domaine-verret|verret,verret:1,1
xwines:07218,xwines,Domaine Rouge Garance,domaine-rouge-garance,domaine-rouge-garance|rouge-garance,rouge-garance:1,1
xwines:07252,xwines,Domaine Tessier,domaine-tessier,domaine-tessier|tessier,tessier:6,6
xwines:07275,xwines,Pradel,pradel,pradel,pradel:5,5
xwines:07276,xwines,Domaine Tropez,domaine-tropez,domaine-tropez|tropez,tropez:42,42
xwines:07284,xwines,Domaine du Colombier,domaine-du-colombier,domaine-du-colombier|du-colombier,du-colombier:1,1
xwines:07291,xwines,Oriel,oriel,oriel,oriel:4,4
xwines:07296,xwines,Salmon,salmon,salmon,salmon:725,725
xwines:07361,xwines,Domaine Saint Vincent,domaine-saint-vincent,domaine-saint-vincent|saint-vincent,saint-vincent:20,20
xwines:07386,xwines,Paul Benoit,paul-benoit,paul-benoit,paul-benoit:1,1
xwines:07405,xwines,Domaine Delmas,domaine-delmas,domaine-delmas|delmas,delmas:2,2
xwines:07418,xwines,Metairie,metairie,metairie,metairie:16,16
xwines:07452,xwines,Domaine Mussy,domaine-mussy,domaine-mussy|mussy,mussy:1,1
xwines:07463,xwines,Ponty,ponty,ponty,ponty:1,1
xwines:07467,xwines,French Life,french-life,french-life,french-life:1,1
xwines:07468,xwines,Domaine des Thermes,domaine-des-thermes,domaine-des-thermes|des-thermes,des-thermes:1,1
xwines:07478,xwines,Seaside Cellars,seaside-cellars,seaside-cellars|seaside,seaside:167,167
xwines:07492,xwines,1749,1749,1749,1749:19,19
xwines:07494,xwines,Consolation,consolation,consolation,consolation:3,3
xwines:07506,xwines,Domaine des Hunaudieres,domaine-des-hunaudieres,domaine-des-hunaudieres|des-hunaudieres,des-hunaudieres:1,1
xwines:07514,xwines,Domaine d'Eole,domaine-deole,domaine-deole|deole,deole:2,2
xwines:07517,xwines,Domaine Decelle,domaine-decelle,domaine-decelle|decelle,decelle:1,1
xwines:07536,xwines,Altera,altera,altera,altera:19,19
xwines:07540,xwines,Domaine Adélie,domaine-adelie,domaine-adelie|adelie,adelie:1,1
xwines:07558,xwines,Beauséjour,beausejour,beausejour,beausejour:2,2
xwines:07561,xwines,Domaine Barou,domaine-barou,domaine-barou|barou,barou:1,1
xwines:07563,xwines,Domaine Bizet,domaine-bizet,domaine-bizet|bizet,bizet:3,3
xwines:07572,xwines,Saladin,saladin,saladin,saladin:4,4
xwines:07580,xwines,Domaine de Fenouillet,domaine-de-fenouillet,domaine-de-fenouillet|de-fenouillet,de-fenouillet:2,2
xwines:07585,xwines,Guinot,guinot,guinot,guinot:1,1
xwines:07593,xwines,Champagne Person,champagne-person,champagne-person|person,person:1611,1611
