position_id,source,name,keyword,tier,optional,decision,reason,df,opt_recall
brands:01131,brands,Boatyard,boatyard,drop,,drop,opt_recall<2,7,0
brands:01132,brands,Borghetti,borghetti,drop,,drop,opt_recall<2,2,0
brands:01134,brands,Bounty,bounty,drop,,drop,opt_recall<2,133,0
brands:01135,brands,Bourg,bourg,drop,,drop,opt_recall<2,73,0
brands:01140,brands,Broken Bones,broken-bones,drop,,drop,opt_recall<2,6,0
brands:01141,brands,Brunette,brunette,drop,,drop,opt_recall<2,61,0
brands:01142,brands,Buffalo Trace,buffalo-trace,keep,liqueur|licor|likor|liquore|whisky|whiskey|scotch|bourbon,keep,required+optional@1,7,2
brands:01143,brands,Bumbu,bumbu,drop,,drop,opt_recall<2,11,1
brands:01145,brands,Buton,buton,drop,,drop,opt_recall<2,1,0
brands:01152,brands,Casoni,casoni,drop,,drop,opt_recall<2,1,0
brands:01158,brands,Clement,clement,drop,,drop,DF>cap_pospolite,991,0
brands:01161,brands,Conker,conker,drop,,drop,opt_recall<2,3,0
brands:01164,brands,Cotswolds,cotswolds,drop,,drop,opt_recall<2,36,0
brands:01169,brands,Dark Matter,dark-matter,drop,,drop,opt_recall<2,21,0
brands:01171,brands,Deadhead,deadhead,drop,,drop,opt_recall<2,5,0
brands:01174,brands,Dorda,dorda,drop,,drop,opt_recall<2,3,0
brands:01176,brands,Dubliner,dubliner,drop,,drop,opt_recall<2,1,0
brands:01178,brands,Edinburgh,edinburgh,drop,,drop,DF>cap_pospolite,410,0
brands:01181,brands,Elephant,elephant,drop,,drop,DF>cap_pospolite,206,0
brands:01182,brands,Elisir,elisir,drop,,drop,opt_recall<2,15,0
brands:01186,brands,Evangelista,evangelista,drop,,drop,opt_recall<2,21,0
brands:01187,brands,Eve,eve,drop,,drop,DF>cap_pospolite,219,0
brands:01189,brands,Fair,fair,drop,,drop,DF>cap_pospolite,697,0
brands:01190,brands,Fallen Angel,fallen-angel,drop,,drop,opt_recall<2,5,0
brands:01191,brands,Ferrand,ferrand,drop,,drop,opt_recall<2,119,0
brands:01193,brands,Fireball,fireball,drop,,drop,opt_recall<2,46,0
brands:01195,brands,Florida,florida,drop,,drop,DF>cap_pospolite,3608,0
brands:01200,brands,Gator Bite,gator-bite,drop,,drop,opt_recall<2,1,0
brands:01203,brands,Giffard,giffard,drop,,drop,opt_recall<2,1,0
brands:01205,brands,Glenfiddich,glenfiddich,drop,,drop,opt_recall<2,2,0
brands:01214,brands,High Fidelity,high-fidelity,drop,,drop,opt_recall<2,8,0
brands:01218,brands,Jack Daniel's,jack-daniels,keep,liqueur|licor|likor|liquore|whisky|whiskey|scotch|bourbon|brown|forman,keep,required+optional@1,42,19
brands:01219,brands,Jade,jade,drop,,drop,DF>cap_pospolite,301,0
brands:01222,brands,Jim Beam,jim-beam,keep,liqueur|licor|likor|liquore|whisky|whiskey|scotch|bourbon|suntory|global,keep,required+optional@1,4,2
brands:01223,brands,John O'Groat's,john-ogroats,drop,,drop,opt_recall<2,3,0
brands:01224,brands,Johnnie Walker,johnnie-walker,keep,liqueur|licor|likor|liquore|whisky|whiskey|scotch|bourbon|john|sons,keep,required+optional@1,9,3
brands:01226,brands,Kalani,kalani,drop,,drop,opt_recall<2,5,0
brands:01232,brands,Kleos,kleos,drop,,drop,opt_recall<2,2,0
brands:01233,brands,Kota,kota,drop,,drop,opt_recall<2,117,0
brands:01234,brands,La,la,smiec,,drop,token<=2,70081,0
brands:01242,brands,Le Verger,le-verger,drop,,drop,opt_recall<2,1,0
brands:01243,brands,Legendario,legendario,drop,,drop,opt_recall<2,8,0
brands:01244,brands,Legendre,legendre,drop,,drop,opt_recall<2,2,0
brands:01248,brands,Lindisfarne,lindisfarne,drop,,drop,opt_recall<2,3,0
brands:01251,brands,Mamma Mia,mamma-mia,drop,,drop,opt_recall<2,57,0
brands:01252,brands,Mandarine,mandarine,drop,,drop,opt_recall<2,2,0
brands:01258,brands,Masumi,masumi,drop,,drop,opt_recall<2,2,0
brands:01262,brands,Midnight Oil,midnight-oil,drop,,drop,opt_recall<2,5,0
brands:01263,brands,Molinari,molinari,drop,,drop,opt_recall<2,9,0
brands:01264,brands,Monkey 47,monkey-47,drop,,drop,opt_recall<2,2,1
brands:01266,brands,Mozart,mozart,drop,,drop,opt_recall<2,43,0
brands:01267,brands,Mr Black,mr-black,drop,,drop,opt_recall<2,1,0
brands:01271,brands,No Name,no-name,drop,,drop,opt_recall<2,22,0
brands:01275,brands,Okar,okar,drop,,drop,opt_recall<2,3,0
brands:01278,brands,Outlier,outlier,drop,,drop,opt_recall<2,9,0
brands:01279,brands,Pages,pages,drop,,drop,DF>cap_pospolite,4517,0
brands:01280,brands,Pallini,pallini,drop,,drop,opt_recall<2,5,0
brands:01284,brands,Pernod,pernod,drop,,drop,opt_recall<2,3,0
brands:01289,brands,Podere,podere,drop,,drop,opt_recall<2,3,0
brands:01293,brands,Prunier,prunier,drop,,drop,opt_recall<2,1,0
brands:01296,brands,Ramazzotti,ramazzotti,drop,,drop,opt_recall<2,113,0
brands:01297,brands,Reefton,reefton,drop,,drop,opt_recall<2,1,0
brands:01301,brands,Roots,roots,drop,,drop,DF>cap_pospolite,271,2
brands:01303,brands,Ruta Maya,ruta-maya,drop,,drop,opt_recall<2,1,0
brands:01305,brands,Safari,safari,drop,,drop,DF>cap_pospolite,233,0
brands:01311,brands,Smokehouse,smokehouse,drop,,drop,opt_recall<2,21,0
brands:01313,brands,Sourz,sourz,drop,,drop,opt_recall<2,1,0
brands:01315,brands,St Michel,st-michel,drop,,drop,opt_recall<2,1,0
brands:01317,brands,Sunset,sunset,drop,,drop,DF>cap_pospolite,672,0
brands:01319,brands,Thunder,thunder,drop,,drop,DF>cap_pospolite,387,0
brands:01325,brands,Vapor,vapor,drop,,drop,opt_recall<2,130,0
brands:01331,brands,Vivir,vivir,drop,,drop,DF>cap_pospolite,566,0
brands:01333,brands,Whistler,whistler,drop,,drop,opt_recall<2,28,0
brands:01334,brands,White Heron,white-heron,drop,,drop,opt_recall<2,5,0
brands:01338,brands,Arquitecto,arquitecto,drop,,drop,opt_recall<2,18,0
brands:01340,brands,Avion,avion,drop,,drop,DF>cap_pospolite,447,0
brands:01341,brands,Batanga,batanga,drop,,drop,opt_recall<2,1,0
brands:01344,brands,Cabo Wabo,cabo-wabo,drop,,drop,opt_recall<2,1,0
brands:01345,brands,Cabrito,cabrito,drop,,drop,opt_recall<2,4,0
brands:01346,brands,Calle 23,calle-23,drop,,drop,opt_recall<2,1,0
brands:01350,brands,Casino,casino,drop,,drop,DF>cap_pospolite,406,0
brands:01351,brands,Cazadores,cazadores,drop,,drop,opt_recall<2,17,0
brands:01352,brands,Cenote,cenote,drop,,drop,opt_recall<2,8,0
brands:01353,brands,Centinela,centinela,drop,,drop,opt_recall<2,6,0
brands:01354,brands,Cimarron,cimarron,drop,,drop,opt_recall<2,25,0
brands:01357,brands,Codigo,codigo,drop,,drop,opt_recall<2,141,1
brands:01358,brands,Codigo 1530,codigo-1530,drop,,drop,opt_recall<2,2,1
brands:01359,brands,Corazon,corazon,drop,,drop,DF>cap_pospolite,1253,0
brands:01360,brands,Curado,curado,drop,,drop,opt_recall<2,5,0
brands:01365,brands,El Mayor,el-mayor,drop,,drop,opt_recall<2,24,0
brands:01366,brands,El Rayo,el-rayo,drop,,drop,opt_recall<2,37,0
brands:01367,brands,El Sueno,el-sueno,drop,,drop,opt_recall<2,26,0
brands:01369,brands,Enemigo,enemigo,drop,,drop,opt_recall<2,20,0
brands:01370,brands,Fortaleza,fortaleza,drop,,drop,DF>cap_pospolite,263,0
brands:01371,brands,G4,g4,smiec,,drop,token<=2,54,0
brands:01374,brands,Hermana,hermana,drop,,drop,opt_recall<2,149,0
brands:01375,brands,KAH,kah,drop,,drop,opt_recall<2,6,0
brands:01377,brands,Lala,lala,drop,,drop,opt_recall<2,102,0
brands:01378,brands,Lost Explorer,lost-explorer,drop,,drop,opt_recall<2,5,0
brands:01379,brands,Madre,madre,drop,,drop,DF>cap_pospolite,1077,0
brands:01380,brands,Maestro,maestro,drop,,drop,opt_recall<2,199,0
brands:01385,brands,Milagro,milagro,drop,,drop,opt_recall<2,83,0
brands:01386,brands,Oceano,oceano,drop,,drop,opt_recall<2,51,0
brands:01388,brands,Ocho,ocho,drop,,drop,opt_recall<2,179,0
brands:01390,brands,Olmeca,olmeca,drop,,drop,opt_recall<2,4,0
brands:01396,brands,Revel,revel,drop,,drop,opt_recall<2,28,0
brands:01400,brands,SU,su,smiec,,drop,token<=2,8914,0
brands:01401,brands,Suave,suave,drop,,drop,opt_recall<2,31,0
brands:01402,brands,Tapatio,tapatio,drop,,drop,opt_recall<2,7,0
brands:01404,brands,Teremana,teremana,keep,tequila|mezcal,keep,required+optional@1,2,2
brands:01406,brands,Tiempo,tiempo,drop,,drop,DF>cap_pospolite,3421,0
brands:01409,brands,Zarza,zarza,drop,,drop,opt_recall<2,6,0
brands:01411,brands,Altamura,altamura,drop,,drop,opt_recall<2,16,0
brands:01415,brands,Avokado,avokado,drop,,drop,opt_recall<2,13,0
brands:01418,brands,Balkan,balkan,drop,,drop,opt_recall<2,32,0
brands:01420,brands,Baller,baller,drop,,drop,opt_recall<2,10,0
brands:01421,brands,Beluga,beluga,drop,,drop,opt_recall<2,15,0
brands:01429,brands,Cambridge,cambridge,drop,,drop,DF>cap_pospolite,1316,0
brands:01433,brands,Cossack,cossack,drop,,drop,opt_recall<2,2,0
brands:01434,brands,Degen,degen,drop,,drop,opt_recall<2,3,0
brands:01436,brands,Dingle,dingle,drop,,drop,opt_recall<2,27,0
brands:01437,brands,Dockyard,dockyard,drop,,drop,opt_recall<2,2,0
brands:01438,brands,Dry Fly,dry-fly,drop,,drop,opt_recall<2,2,0
brands:01440,brands,Edwards,edwards,drop,,drop,DF>cap_pospolite,217,0
brands:01441,brands,Eiko,eiko,drop,,drop,opt_recall<2,3,0
brands:01443,brands,Firestarter,firestarter,drop,,drop,opt_recall<2,11,0
brands:01445,brands,Golden Egg,golden-egg,drop,,drop,opt_recall<2,4,0
brands:01449,brands,Helix,helix,drop,,drop,opt_recall<2,52,0
brands:01451,brands,Iceberg,iceberg,drop,,drop,opt_recall<2,110,0
brands:01452,brands,Impuls,impuls,drop,,drop,opt_recall<2,8,0
brands:01457,brands,Kavka,kavka,drop,,drop,opt_recall<2,1,0
brands:01461,brands,Mermaid,mermaid,drop,,drop,DF>cap_pospolite,1102,0
brands:01465,brands,Nikka,nikka,drop,,drop,opt_recall<2,2,1
brands:01466,brands,One,one,drop,,drop,DF>cap_pospolite,11633,1
brands:01471,brands,Pod,pod,drop,,drop,DF>cap_pospolite,769,0
brands:01473,brands,Pravda,pravda,drop,,drop,DF>cap_pospolite,374,0
brands:01474,brands,Precious,precious,drop,,drop,opt_recall<2,110,0
brands:01475,brands,Ramsbury,ramsbury,drop,,drop,opt_recall<2,3,0
brands:01477,brands,Retribution,retribution,drop,,drop,DF>cap_pospolite,226,0
brands:01478,brands,Rutte,rutte,drop,,drop,opt_recall<2,58,0
brands:01479,brands,Sapling,sapling,drop,,drop,opt_recall<2,24,0
brands:01482,brands,SC Dogs,sc-dogs,drop,,drop,opt_recall<2,1,0
brands:01483,brands,Silver Circle,silver-circle,drop,,drop,opt_recall<2,1,0
brands:01486,brands,Square One,square-one,drop,,drop,opt_recall<2,11,0
brands:01488,brands,Stoli,stoli,drop,,drop,opt_recall<2,1,0
brands:01489,brands,Stone,stone,drop,,drop,DF>cap_pospolite,1424,1
brands:01492,brands,The Lakes,the-lakes,drop,,drop,opt_recall<2,11,0
brands:01494,brands,Three Sixty,three-sixty,drop,,drop,opt_recall<2,1,0
brands:01495,brands,Tried and True,tried-and-true,drop,,drop,opt_recall<2,7,0
brands:01496,brands,Ukiyo,ukiyo,drop,,drop,opt_recall<2,1,0
brands:01498,brands,Vestal,vestal,drop,,drop,opt_recall<2,10,0
brands:01499,brands,Virtuous,virtuous,drop,,drop,opt_recall<2,9,0
brands:01501,brands,Vulcanica,vulcanica,drop,,drop,opt_recall<2,7,0
brands:01502,brands,Wheatley,wheatley,drop,,drop,opt_recall<2,16,0
brands:01506,brands,Abuelo,abuelo,drop,,drop,opt_recall<2,46,0
brands:01508,brands,Agitator,agitator,drop,,drop,opt_recall<2,4,0
brands:01509,brands,Albion,albion,drop,,drop,DF>cap_pospolite,252,0
brands:01510,brands,Alnwick,alnwick,drop,,drop,opt_recall<2,13,0
brands:01511,brands,Arcane,arcane,drop,,drop,DF>cap_pospolite,237,0
brands:01515,brands,Banks,banks,drop,,drop,DF>cap_pospolite,574,0
brands:01516,brands,Barbancourt,barbancourt,drop,,drop,opt_recall<2,2,1
brands:01517,brands,Bayou,bayou,drop,,drop,opt_recall<2,44,0
brands:01518,brands,Belgrove,belgrove,drop,,drop,opt_recall<2,1,0
brands:01519,brands,Belize,belize,drop,,drop,opt_recall<2,75,1
brands:01521,brands,Black Magic,black-magic,drop,,drop,opt_recall<2,24,0
brands:01522,brands,Black Stripe,black-stripe,drop,,drop,opt_recall<2,1,0
brands:01524,brands,Black Tot,black-tot,drop,,drop,opt_recall<2,1,0
brands:01531,brands,Camazotz,camazotz,drop,,drop,opt_recall<2,2,0
brands:01538,brands,Chairman's Reserve,chairmans-reserve,drop,,drop,opt_recall<2,1,0
brands:01541,brands,Clarendon,clarendon,drop,,drop,opt_recall<2,15,0
brands:01544,brands,Cristobal,cristobal,drop,,drop,opt_recall<2,42,0
brands:01545,brands,Crossfire,crossfire,drop,,drop,opt_recall<2,92,0
brands:01546,brands,Crow's,crows,drop,,drop,opt_recall<2,49,0
brands:01547,brands,Cut,cut,drop,,drop,DF>cap_pospolite,1575,0
brands:01548,brands,Demerara,demerara,drop,,drop,opt_recall<2,1,0
brands:01551,brands,Devon,devon,drop,,drop,DF>cap_pospolite,277,0
brands:01552,brands,Diablesse,diablesse,drop,,drop,opt_recall<2,1,0
brands:01553,brands,Diamond,diamond,drop,,drop,DF>cap_pospolite,1285,0
brands:01554,brands,Dillon,dillon,drop,,drop,opt_recall<2,89,0
brands:01555,brands,Don Papa,don-papa,drop,,drop,opt_recall<2,1,0
brands:01561,brands,Duquesne,duquesne,drop,,drop,opt_recall<2,17,0
brands:01562,brands,Elizabeth Yard,elizabeth-yard,drop,,drop,opt_recall<2,1,0
brands:01563,brands,Eminente,eminente,drop,,drop,opt_recall<2,1,0
brands:01565,brands,Epris,epris,drop,,drop,opt_recall<2,3,0
brands:01566,brands,Fiji,fiji,drop,,drop,opt_recall<2,46,0
brands:01567,brands,Five Rivers,five-rivers,drop,,drop,opt_recall<2,2,0
brands:01568,brands,Flamboyant,flamboyant,drop,,drop,opt_recall<2,9,0
brands:01569,brands,FNQ,fnq,drop,,drop,opt_recall<2,2,0
brands:01570,brands,Foursquare,foursquare,keep,rum|rhum,keep,required+optional@1,4,2
brands:01571,brands,Franklin,franklin,drop,,drop,DF>cap_pospolite,411,0
brands:01572,brands,Goslings,goslings,drop,,drop,opt_recall<2,3,1
brands:01574,brands,Grays,grays,drop,,drop,opt_recall<2,36,0
brands:01575,brands,Green Island,green-island,drop,,drop,opt_recall<2,2,0
brands:01576,brands,Habitation,habitation,drop,,drop,opt_recall<2,71,0
brands:01579,brands,Illicit,illicit,drop,,drop,opt_recall<2,41,0
brands:01586,brands,Kill Devil,kill-devil,drop,,drop,opt_recall<2,7,0
brands:01587,brands,Kingston,kingston,drop,,drop,opt_recall<2,171,0
brands:01589,brands,Kiyomi,kiyomi,drop,,drop,opt_recall<2,4,0
brands:01590,brands,Kraken,kraken,drop,,drop,opt_recall<2,79,0
brands:01591,brands,La Forza,la-forza,drop,,drop,opt_recall<2,8,0
brands:01596,brands,Landlocked,landlocked,drop,,drop,opt_recall<2,8,0
brands:01597,brands,Langs,langs,drop,,drop,opt_recall<2,21,0
brands:01598,brands,Leatherback,leatherback,drop,,drop,opt_recall<2,5,0
brands:01600,brands,Liv,liv,drop,,drop,DF>cap_pospolite,308,0
brands:01601,brands,Long Pond,long-pond,drop,,drop,opt_recall<2,1,0
brands:01602,brands,Lost Years,lost-years,drop,,drop,opt_recall<2,3,0
brands:01603,brands,Loveday,loveday,drop,,drop,opt_recall<2,3,0
brands:01604,brands,Lucknow,lucknow,drop,,drop,opt_recall<2,43,0
brands:01605,brands,Mad City,mad-city,drop,,drop,opt_recall<2,5,0
brands:01606,brands,Mamita,mamita,drop,,drop,opt_recall<2,3,0
brands:01608,brands,Market Row,market-row,drop,,drop,opt_recall<2,1,0
brands:01616,brands,Montero,montero,drop,,drop,DF>cap_pospolite,307,0
brands:01628,brands,Panama,panama,drop,,drop,DF>cap_pospolite,218,0
brands:01629,brands,Panama Red,panama-red,drop,,drop,opt_recall<2,1,0
brands:01634,brands,Plantation,plantation,drop,,drop,opt_recall<2,93,0
brands:01637,brands,Portsmouth,portsmouth,drop,,drop,DF>cap_pospolite,215,0
brands:01638,brands,Providence,providence,drop,,drop,DF>cap_pospolite,225,0
brands:01641,brands,Quang Nam,quang-nam,drop,,drop,opt_recall<2,2,0
brands:01643,brands,Rebellion,rebellion,drop,,drop,opt_recall<2,76,1
brands:01647,brands,Remedy,remedy,drop,,drop,opt_recall<2,58,0
brands:01648,brands,Renaissance,renaissance,drop,,drop,DF>cap_pospolite,209,0
brands:01649,brands,Renegade,renegade,drop,,drop,opt_recall<2,118,0
brands:01656,brands,Rivers,rivers,drop,,drop,DF>cap_pospolite,217,0
brands:01661,brands,Ryoma,ryoma,drop,,drop,opt_recall<2,6,0
brands:01662,brands,Sailor Jerry,sailor-jerry,drop,,drop,opt_recall<2,2,0
brands:01664,brands,Sampan,sampan,drop,,drop,opt_recall<2,1,0
brands:01665,brands,Sancti Spiritus,sancti-spiritus,drop,,drop,opt_recall<2,3,0
brands:01667,brands,Santa Teresa,santa-teresa,drop,,drop,opt_recall<2,21,0
brands:01670,brands,Sapio,sapio,drop,,drop,opt_recall<2,2,0
brands:01671,brands,Scratch,scratch,drop,,drop,opt_recall<2,197,1
brands:01672,brands,Siddiqui,siddiqui,drop,,drop,opt_recall<2,18,0
brands:01674,brands,Skipper,skipper,drop,,drop,opt_recall<2,69,0
brands:01675,brands,Skunk,skunk,drop,,drop,opt_recall<2,21,0
brands:01676,brands,Sofa,sofa,drop,,drop,DF>cap_pospolite,580,0
brands:01678,brands,Sostenible,sostenible,drop,,drop,opt_recall<2,50,0
brands:01679,brands,South Pacific,south-pacific,drop,,drop,opt_recall<2,12,0
brands:01681,brands,Sport,sport,drop,,drop,DF>cap_pospolite,22306,1
brands:01682,brands,St Lucia,st-lucia,drop,,drop,opt_recall<2,13,0
brands:01683,brands,Stock,stock,drop,,drop,DF>cap_pospolite,3310,1
brands:01684,brands,Stone Gaze,stone-gaze,drop,,drop,opt_recall<2,1,0
brands:01685,brands,Sugar House,sugar-house,drop,,drop,opt_recall<2,3,0
brands:01686,brands,SVM,svm,drop,,drop,opt_recall<2,11,0
brands:01690,brands,The Lovers,the-lovers,drop,,drop,opt_recall<2,12,0
brands:01691,brands,The Real McCoy,the-real-mccoy,drop,,drop,opt_recall<2,1,0
brands:01692,brands,The Stellar,the-stellar,drop,,drop,opt_recall<2,2,0
brands:01698,brands,Toti,toti,drop,,drop,opt_recall<2,63,0
brands:01700,brands,Travellers,travellers,drop,,drop,opt_recall<2,96,0
brands:01701,brands,Trinidad,trinidad,drop,,drop,opt_recall<2,48,0
brands:01707,brands,Various,various,drop,,drop,DF>cap_pospolite,919,0
brands:01709,brands,Veritas,veritas,drop,,drop,opt_recall<2,19,0
brands:01711,brands,Virgin Gorda,virgin-gorda,drop,,drop,opt_recall<2,1,0
brands:01712,brands,West Indies,west-indies,drop,,drop,opt_recall<2,18,0
brands:01714,brands,Wood's,woods,drop,,drop,DF>cap_pospolite,568,0
brands:01717,brands,Bakers,bakers,drop,,drop,opt_recall<2,48,0
brands:01718,brands,Bobby’s,bobbys,drop,,drop,opt_recall<2,3,0
brands:01720,brands,Ketel One (Jenever),ketel-one,drop,,drop,opt_recall<2,1,0
brands:01726,brands,Ape,ape,drop,,drop,opt_recall<2,91,0
brands:01730,brands,Austin's,austins,drop,,drop,opt_recall<2,15,0
brands:01731,brands,Aviation,aviation,drop,,drop,DF>cap_pospolite,312,1
brands:01732,brands,Barrow's,barrows,drop,,drop,opt_recall<2,7,0
brands:01733,brands,Baudino,baudino,drop,,drop,opt_recall<2,3,0
brands:01735,brands,Big Ben,big-ben,drop,,drop,opt_recall<2,7,0
brands:01737,brands,Black Cat,black-cat,drop,,drop,opt_recall<2,39,0
brands:01738,brands,Bluecoat,bluecoat,drop,,drop,opt_recall<2,2,0
brands:01739,brands,Boero,boero,drop,,drop,opt_recall<2,1,0
brands:01740,brands,Bonomelli,bonomelli,drop,,drop,opt_recall<2,4,0
brands:01742,brands,Booth's,booths,drop,,drop,opt_recall<2,15,0
brands:01745,brands,Botanic,botanic,drop,,drop,opt_recall<2,34,0
brands:01746,brands,Botanist,botanist,drop,,drop,opt_recall<2,5,0
brands:01747,brands,Brecon,brecon,drop,,drop,opt_recall<2,6,0
brands:01749,brands,Broker's,brokers,drop,,drop,opt_recall<2,75,0
brands:01750,brands,Bude,bude,drop,,drop,opt_recall<2,87,0
brands:01751,brands,Bulldog,bulldog,drop,,drop,DF>cap_pospolite,294,0
brands:01754,brands,Burton's,burtons,drop,,drop,opt_recall<2,20,0
brands:01756,brands,Canaima,canaima,drop,,drop,opt_recall<2,1,0
brands:01759,brands,Colombo,colombo,drop,,drop,opt_recall<2,51,0
brands:01760,brands,Compton,compton,drop,,drop,opt_recall<2,116,0
brands:01761,brands,Condesa,condesa,drop,,drop,opt_recall<2,7,0
brands:01762,brands,Copperhead,copperhead,drop,,drop,opt_recall<2,18,0
brands:01763,brands,Cora,cora,drop,,drop,opt_recall<2,54,0
brands:01764,brands,Covent Garden,covent-garden,drop,,drop,opt_recall<2,9,0
brands:01768,brands,Curtis,curtis,drop,,drop,DF>cap_pospolite,214,0
brands:01770,brands,Devil's,devils,drop,,drop,DF>cap_pospolite,251,0
brands:01771,brands,Drums,drums,drop,,drop,opt_recall<2,55,0
brands:01773,brands,Earl Grey,earl-grey,drop,,drop,opt_recall<2,18,0
brands:01775,brands,English Hill,english-hill,drop,,drop,opt_recall<2,1,0
brands:01779,brands,Farmer's,farmers,drop,,drop,DF>cap_pospolite,336,0
brands:01783,brands,Fords,fords,drop,,drop,opt_recall<2,36,0
brands:01784,brands,Forest,forest,drop,,drop,DF>cap_pospolite,1494,0
brands:01785,brands,Four Pillars,four-pillars,drop,,drop,opt_recall<2,11,1
brands:01786,brands,Freya,freya,drop,,drop,opt_recall<2,39,0
brands:01787,brands,Geometric,geometric,drop,,drop,opt_recall<2,56,0
brands:01788,brands,Gilson,gilson,drop,,drop,opt_recall<2,8,0
brands:01792,brands,GMG,gmg,drop,,drop,opt_recall<2,4,0
brands:01794,brands,Gosford,gosford,drop,,drop,opt_recall<2,6,0
brands:01795,brands,Grant's,grants,drop,,drop,DF>cap_pospolite,490,16
brands:01797,brands,Green Room,green-room,drop,,drop,opt_recall<2,5,0
brands:01798,brands,Gunpowder,gunpowder,drop,,drop,opt_recall<2,14,0
brands:01800,brands,Hendricks,hendricks,keep,gin|ginebra,keep,required+optional@1,57,3
brands:01801,brands,Hibernation,hibernation,drop,,drop,opt_recall<2,19,0
brands:01802,brands,Hidden World,hidden-world,drop,,drop,opt_recall<2,37,0
brands:01805,brands,Hyogo,hyogo,drop,,drop,opt_recall<2,5,0
brands:01806,brands,Incognito,incognito,drop,,drop,opt_recall<2,19,0
brands:01808,brands,Jaisalmer,jaisalmer,drop,,drop,opt_recall<2,1,0
brands:01811,brands,Johnsen,johnsen,drop,,drop,opt_recall<2,1,0
brands:01812,brands,Juniper,juniper,drop,,drop,opt_recall<2,48,0
brands:01815,brands,Kyrö,kyro,drop,,drop,opt_recall<2,2,0
brands:01820,brands,Lord,lord,drop,,drop,DF>cap_pospolite,1166,0
brands:01821,brands,Lord's,lords,drop,,drop,opt_recall<2,143,0
brands:01822,brands,Malfy,malfy,drop,,drop,opt_recall<2,1,1
